group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y2,,0,,,,0,,,,
x2,y2,,0,,,,0,,,,
x3,y2,24428,-20,莫抑,莫抑 (24428) - Second cousin's son,,0,,,,
x4,y2,16379,-20,莫卞,莫卞 (16379) - Second cousin's son,,0,,,,
x5,y2,1370,100,莫君陳,莫君陳 (1370) - Ego,entry,12,宋,0,0,科舉: 進士(籠統) (1057)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,22877,40,莫矼,莫矼 (22877) - Son,,0,,,,
x2,y1,16365,40,莫砥,莫砥 (16365) - First son,,0,,,,
x3,y1,16366,40,莫磻,莫磻 (16366) - Second son,,0,,,,
x4,y1,16367,40,莫仲珪,莫仲珪 (16367) - Grandson,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,16371,40,莫伯輿,莫伯輿 (16371) - Grandson,,0,,,,
x7,y1,1371,40,莫濛,莫濛 (1371) - Great-grandson,,3,宋,,,恩蔭(籠統)
x8,y1,3677,40,莫漳,莫漳 (3677) - Great-grandson,,0,,,,
x9,y1,16374,40,莫源,莫源 (16374) - Great-grandson,,0,,,,
