group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,1133,-100,梁顥,梁顥 (1133) - Father,,11,宋,963,1004,科舉: 進士(籠統) (985)
x5,y3,,0,,,,0,,,,
x6,y3,875,60,任中正,任中正 (875) - Father-in-law (wife's father),,6,宋,,,科舉: 進士(籠統)
x3,y2,3559,-20,梁述,梁述 (3559) - Younger brother,,0,,,,
x4,y2,1137,-20,梁適,梁適 (1137) - Younger brother,,11,宋,1000,1069,科舉: 進士(籠統)
x5,y2,1135,100,梁固,梁固 (1135) - Ego,entry,5,宋,987,1019,科舉: 進士(籠統) (1009)
x6,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,1134,40,梁汝嘉,梁汝嘉 (1134) - Son,,10,宋,1096,1154,恩蔭(籠統)
x6,y1,,0,,,,0,,,,
