group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,20638,-40,呂元吉,呂元吉 (20638) - Great-grandfather,,0,,,,
x4,y4,20639,-40,呂京,呂京 (20639) - Grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,42480,-40,李氏(呂元吉妻),李氏(呂元吉妻) (42480) - Great-grandmother,,0,,,,
x7,y4,42486,-40,耿氏(呂京妻),耿氏(呂京妻) (42486) - Grandmother,,0,,,,
x8,y4,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,20640,-100,呂當,呂當 (20640) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,42491,-40,魏氏(呂當妻),魏氏(呂當妻) (42491) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x3,y2,10304,40,趙師淵,趙師淵 (10304) - Granddaughter's husband,,0,,,,
x4,y2,456,-20,姜詵,姜詵 (456) - Marriage relative,,10,宋,0,0,
x5,y2,1310,100,呂頤浩,呂頤浩 (1310) - Ego,entry,15,宋,1071,1139,科舉: 正奏名進士 (1094)
x6,y2,42495,-80,魏氏(呂頤浩妻),魏氏(呂頤浩妻) (42495) - Wife,,0,,,,
x7,y2,42498,-80,姜氏(呂頤浩妻),姜氏(呂頤浩妻) (42498) - Wife,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,1297,40,呂搢,呂搢 (1297) - Son,,1,宋,0,0,
x4,y1,1299,40,呂擢,呂擢 (1299) - Son,,1,宋,0,0,
x5,y1,,0,,,,0,,,,
x6,y1,1312,40,呂抗,呂抗 (1312) - Son,,1,宋,0,0,
x7,y1,3644,40,呂摭,呂摭 (3644) - Son,,0,,,,
x8,y1,20642,40,呂夔友,呂夔友 (20642) - Great-grandson,,0,,,,
