group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y4,,0,,,,0,,,,
x5,y4,11694,-40,高諭,高諭 (11694) - Great-grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,11696,-100,高懷諲,高懷諲 (11696) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,911,100,高若訥,高若訥 (911) - Ego,entry,5,宋,997,1055,科舉: 正奏名進士 (1024)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x4,y1,3148,20,張誼,張誼 (3148) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,12942,20,游奎,游奎 (12942) - Son-in-law,,0,,,,
x7,y1,19323,20,林億,林億 (19323) - Son-in-law,,0,,,,
