group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,18729,-100,薛化光,薛化光 (18729) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x2,y2,18732,40,薛直孺,薛直孺 (18732) - Only son,,0,,,,
x3,y2,18731,-20,薛塾,薛塾 (18731) - Younger brother,,0,,,,
x4,y2,18730,-20,薛睦,薛睦 (18730) - Elder brother,,0,,,,
x5,y2,803,100,薛奎,薛奎 (803) - Ego,entry,10,宋,967,1034,科舉: 進士(籠統) (992)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x2,y1,5095,20,薛氏(歐陽修妻),薛氏(歐陽修妻) (5095) - Daughter,,0,,,,
x3,y1,7108,40,薛仲孺,薛仲孺 (7108) - Nephew (brother's son),,0,,,,
x4,y1,18736,40,薛房孺,薛房孺 (18736) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,1384,20,歐陽修,歐陽修 (1384) - Son-in-law,,25,宋,,,科舉: 進士(籠統) (1030)
x7,y1,1847,20,王拱辰,王拱辰 (1847) - Son-in-law,,14,宋,1012,1085,科舉: 進士(籠統) (1030)
x8,y1,7108,40,薛仲孺,薛仲孺 (7108) - Adopted son,,0,,,,
