group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,47547,-100,陳仁壁,陳仁壁 (47547) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x1,y2,604,40,方沃,方沃 (604) - Granddaughter's husband,,2,宋,0,0,
x2,y2,597,40,方偕,方偕 (597) - Granddaughter's husband,,16,宋,992,1055,科舉: 進士(籠統) (1011)
x3,y2,14395,40,陳中復,陳中復 (14395) - Grand-nephew (brother's grandson),,0,,,,
x4,y2,14394,-20,陳端,陳端 (14394) - Younger cousin (paternal),,0,,,,
x5,y2,37,100,陳靖,陳靖 (37) - Ego,entry,9,宋,0,0,薦舉 (保任)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,14388,40,陳甲,陳甲 (14388) - Son,,0,,,,
x4,y1,14404,40,陳乙,陳乙 (14404) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,14405,40,陳維德,陳維德 (14405) - Grandson,,0,,,,
x7,y1,14396,40,陳啟基,陳啟基 (14396) - Great-grandson,,0,,,,
