group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,22556,-40,楊公略,楊公略 (22556) - Great-great-grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,2016,100,楊克讓,楊克讓 (2016) - Ego,entry,5,宋,912,980,
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,22548,40,楊希閔,楊希閔 (22548) - Son,,0,,,,
x4,y1,22549,40,楊希甫,楊希甫 (22549) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,22550,40,楊日休,楊日休 (22550) - Son,,0,,,,
x7,y1,22551,40,楊日宣,楊日宣 (22551) - Grandson,,0,,,,
