group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,20631,-100,沈彥修,沈彥修 (20631) - Father,,0,,,,
x4,y3,20624,60,范賁,范賁 (20624) - Father-in-law (wife's father),,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,39946,60,朱氏(沈與求岳母),朱氏(沈與求岳母) (39946) - Mother-in-law (wife's mother),,0,,,,
x7,y3,45953,60,朱氏(沈與求岳母),朱氏(沈與求岳母) (45953) - Mother-in-law (wife's mother),,0,,,,
x8,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,37106,20,元益,元益 (37106) - First daughter's husband,,0,,,,
x5,y2,1460,100,沈與求,沈與求 (1460) - Ego,entry,10,宋,1086,1137,科舉: 進士(籠統) (1115)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,37103,40,沈雲紀,沈雲紀 (37103) - First son,,0,,,,
x4,y1,37104,40,沈雲章,沈雲章 (37104) - Second son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,37105,40,沈雲卿,沈雲卿 (37105) - Third son,,0,,,,
x7,y1,1460,40,沈與求,沈與求 (1460) - Grandson,,10,宋,1086,1137,科舉: 進士(籠統) (1115)
x8,y1,20920,40,沈詵,沈詵 (20920) - Grandson,,0,,,,
