group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,8066,60,黃履,黃履 (8066) - Father-in-law (wife's father),,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,,0,,,,0,,,,
x2,y2,199,-20,張植,張植 (199) - Younger cousin (paternal),,7,宋,1070,1132,科舉: 進士(籠統) (1094)
x3,y2,119939,-20,張檏,張檏 (119939) - Younger brother,,0,,,,
x4,y2,13669,-20,張樸,張樸 (13669) - Younger brother,,0,,,,
x5,y2,255,100,張根,張根 (255) - Ego,entry,14,宋,1062,1121,科舉: 進士(籠統) (1082)
x6,y2,5390,-80,黃氏(張根妻),黃氏(張根妻) (5390) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,450782,40,張熹,張熹 (450782) - Son,,0,,,,
x2,y1,804,20,薛良顯,薛良顯 (804) - Son-in-law,,4,宋,0,0,科舉: 進士(籠統) (1103)
x3,y1,7027,20,范渭,范渭 (7027) - Son-in-law,,0,,,,
x4,y1,7030,20,黃伯思,黃伯思 (7030) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,7038,20,李富國,李富國 (7038) - Son-in-law,,0,,,,
x7,y1,8078,20,李綱,李綱 (8078) - Son-in-law,,0,,,,
x8,y1,26606,20,邵峙,邵峙 (26606) - Son-in-law,,0,,,,
x9,y1,8019,40,張燾,張燾 (8019) - First son,,0,,,,
