group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,10110,-100,宇文邦彥,宇文邦彥 (10110) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,3305,60,房A,房A (3305) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x2,y2,17173,40,宇文紹奕,宇文紹奕 (17173) - Grand-nephew (brother's grandson),,0,,,,
x3,y2,8174,-20,宇文粹中,宇文粹中 (8174) - Elder brother,,0,,,,
x4,y2,8173,-20,宇文虛中,宇文虛中 (8173) - Elder brother,,0,,,,
x5,y2,2101,100,宇文時中,宇文時中 (2101) - Ego,entry,9,宋,0,0,
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,17156,40,宇文師獻,宇文師獻 (17156) - Nephew (brother's son),,0,,,,
x4,y1,211,20,張浚,張浚 (211) - Son-in-law,,18,宋,1097,1164,科舉: 進士(籠統) (1118)
x5,y1,,0,,,,0,,,,
x6,y1,7409,40,宇文師申,宇文師申 (7409) - First son,,0,,,,
x7,y1,4136,40,宇文師說,宇文師說 (4136) - Second son,,0,,,,
