group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y3,,0,,,,0,,,,
x5,y3,1251,-100,劉燁,劉燁 (1251) - Father,,5,宋,968,1029,科舉: 正奏名進士 (998)
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x4,y2,113,-20,程之才,程之才 (113) - Marriage relative,,3,宋,0,0,科舉: 進士(籠統) (1057)
x5,y2,1225,100,劉忱,劉忱 (1225) - Ego,entry,5,宋,0,0,
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x4,y1,3601,40,劉唐老,劉唐老 (3601) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,26515,40,劉唐陸,劉唐陸 (26515) - Son,,0,,,,
x7,y1,26544,40,劉唐聰,劉唐聰 (26544) - Son,,0,,,,
