group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,20751,-100,聶用之,聶用之 (20751) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x2,y2,,0,,,,0,,,,
x3,y2,21846,40,董道隆,董道隆 (21846) - Granddaughter's husband,,0,,,,
x4,y2,20757,40,聶洙,聶洙 (20757) - Grand-nephew (brother's grandson),,0,,,,
x5,y2,1379,100,聶昌,聶昌 (1379) - Ego,entry,10,宋,1079,1127,科舉: 進士(籠統) (1109)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x2,y1,20758,20,黃掞,黃掞 (20758) - Son-in-law,,0,,,,
x3,y1,20759,20,艾慶嗣,艾慶嗣 (20759) - Son-in-law,,0,,,,
x4,y1,20752,40,聶昂,聶昂 (20752) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,20753,40,聶昇,聶昇 (20753) - Second son,,0,,,,
x7,y1,20754,40,聶堯臣,聶堯臣 (20754) - Grandson,,0,,,,
x8,y1,20755,40,聶舜臣,聶舜臣 (20755) - Grandson,,0,,,,
x9,y1,20756,40,聶周臣,聶周臣 (20756) - Grandson,,0,,,,
