group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,20649,-100,呂璹,呂璹 (20649) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,11281,60,方蘋,方蘋 (11281) - Father-in-law (wife's father),,0,,,,
x1,y2,1329,-20,呂溫卿,呂溫卿 (1329) - Younger brother,,3,宋,0,1099,恩蔭(籠統)
x2,y2,1323,-20,呂升卿,呂升卿 (1323) - Younger brother,,11,宋,0,0,科舉: 進士(籠統) (1070)
x3,y2,1302,-20,呂和卿,呂和卿 (1302) - Younger brother,,3,宋,0,0,薦舉 (保任)
x4,y2,602,-20,方澤,方澤 (602) - Marriage relative,,3,宋,,,
x5,y2,1309,100,呂惠卿,呂惠卿 (1309) - Ego,entry,12,宋,1032,1111,科舉: 正奏名進士 (1057)
x6,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,20651,40,呂淵,呂淵 (20651) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3646,40,呂靖,呂靖 (3646) - Great-grandson,,0,,,,
