group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,21625,-100,丁顥,丁顥 (21625) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,8129,60,竇偁,竇偁 (8129) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x1,y2,120127,-20,丁說,丁說 (120127) - Younger brother,,0,,,,
x2,y2,120126,-20,丁諫,丁諫 (120126) - Younger brother,,0,,,,
x3,y2,95556,-20,丁誦,丁誦 (95556) - Younger brother,,0,,,,
x4,y2,26943,-20,丁D,丁D (26943) - Elder brother,,0,,,,
x5,y2,1641,100,丁謂,丁謂 (1641) - Ego,entry,15,宋,966,1037,科舉: 進士(籠統) (992)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,13102,40,丁珙,丁珙 (13102) - Son,,0,,,,
x3,y1,121433,40,丁珷,丁珷 (121433) - Son,,0,,,,
x4,y1,1387,20,潘汝士,潘汝士 (1387) - Son-in-law,,4,宋,0,0,恩蔭: 遺表蔭補 (1005)
x5,y1,,0,,,,0,,,,
x6,y1,13102,40,丁珙,丁珙 (13102) - First son,,0,,,,
x7,y1,120128,40,丁珝,丁珝 (120128) - Second son,,0,,,,
x8,y1,120130,40,丁玘,丁玘 (120130) - Third son,,0,,,,
