group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,83,-100,陳恕,陳恕 (83) - Father,,13,宋,,,科舉: 進士(籠統) (977)
x5,y3,,0,,,,0,,,,
x6,y3,732,60,謝泌,謝泌 (732) - Father-in-law (wife's father),,5,宋,950,1012,科舉: 進士(籠統) (980)
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x2,y2,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,3055,-20,陳執古,陳執古 (3055) - Younger brother,,0,,,,
x5,y2,34,100,陳執中,陳執中 (34) - Ego,entry,10,宋,990,1059,恩蔭(籠統)
x6,y2,119408,-80,李氏(陳執中妻),李氏(陳執中妻) (119408) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x2,y1,15222,40,陳太初,陳太初 (15222) - Nephew (brother's son),,0,,,,
x3,y1,119533,40,陳世儒,陳世儒 (119533) - Son,,0,,,,
x4,y1,985,20,李章,李章 (985) - Son-in-law,,3,宋,0,0,科舉: 進士(籠統)
x5,y1,,0,,,,0,,,,
x6,y1,14376,20,宋均國,宋均國 (14376) - Son-in-law,,0,,,,
x7,y1,14380,40,陳世懦,陳世懦 (14380) - Adopted son,,0,,,,
x8,y1,15042,40,陳并,陳并 (15042) - Grandson,,0,,,,
