group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,4207,-100,吳待問,吳待問 (4207) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,3549,60,李宥,李宥 (3549) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,,0,,,,0,,,,
x2,y2,8165,-20,吳育,吳育 (8165) - Elder brother,,0,,,,
x3,y2,4012,-20,吳方,吳方 (4012) - Elder brother,,0,,,,
x4,y2,4009,-20,吳京,吳京 (4009) - Elder brother,,0,,,,
x5,y2,1960,100,吳充,吳充 (1960) - Ego,entry,14,宋,1021,1080,科舉: 進士(籠統) (1038)
x6,y2,41421,-80,李氏(吳充妻),李氏(吳充妻) (41421) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,1305,20,呂希績,呂希績 (1305) - Son-in-law,,5,宋,0,0,
x2,y1,1393,20,龐元英,龐元英 (1393) - Son-in-law,,5,宋,0,0,
x3,y1,1395,20,裴綸,裴綸 (1395) - Son-in-law,,1,宋,0,0,
x4,y1,7237,20,夏伯卿,夏伯卿 (7237) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,7308,20,歐陽發,歐陽發 (7308) - Son-in-law,,0,,,,
x7,y1,7391,20,文及甫,文及甫 (7391) - Son-in-law,,0,,,,
x8,y1,7094,40,吳安詩,吳安詩 (7094) - First son,,0,,,,
x9,y1,1957,40,吳安持,吳安持 (1957) - Second son,,4,宋,0,0,恩蔭(籠統)
