group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,1454,-100,沈倫,沈倫 (1454) - Father,,6,宋,909,987,薦舉 (保任) (954)
x5,y3,,0,,,,0,,,,
x6,y3,39896,-40,田氏(沈倫妻),田氏(沈倫妻) (39896) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x2,y2,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1446,100,沈繼宗,沈繼宗 (1446) - Ego,entry,10,宋,958,1012,恩蔭(籠統)
x6,y2,39984,-80,吳氏(沈繼宗妻),吳氏(沈繼宗妻) (39984) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x2,y1,20890,20,沈氏(趙恆妃),沈氏(趙恆妃) (20890) - Daughter,,0,,,,
x3,y1,7328,40,沈惟溫,沈惟溫 (7328) - Son,,0,,,,
x4,y1,20885,40,沈惟恭,沈惟恭 (20885) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,20889,40,沈惟清,沈惟清 (20889) - Son,,0,,,,
x7,y1,8135,20,曹瑋,曹瑋 (8135) - Son-in-law,,0,,,,
x8,y1,9003,20,趙恆,趙恆 (9003) - Son-in-law,,0,,,,
x9,y1,20891,40,沈獻卿,沈獻卿 (20891) - Great-grandson,,0,,,,
