group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,47,60,陳向,陳向 (47) - Father-in-law (wife's father),,2,宋,,,科舉: 進士(籠統) (1059)
x6,y3,,0,,,,0,,,,
x3,y2,3382,40,徐度,徐度 (3382) - Fifth son,,0,,,,
x4,y2,758,40,徐康,徐康 (758) - Fourth son,,1,宋,0,0,科舉: 進士(籠統) (1097)
x5,y2,745,100,徐處仁,徐處仁 (745) - Ego,entry,6,宋,,,科舉: 進士(籠統)
x6,y2,46317,-80,陳氏(徐處仁妻),陳氏(徐處仁妻) (46317) - Wife,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,3673,20,毛幵,毛幵 (3673) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,760,40,徐庚,徐庚 (760) - First son,,1,宋,0,0,科舉: 進士(籠統) (1097)
