group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,3989,-20,王綰,王綰 (3989) - Grand-uncle (grandfather's brother),,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,30550,60,劉BB,劉BB (30550) - Father-in-law (wife's father),,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1781,100,王贄,王贄 (1781) - Ego,entry,7,宋,994,1069,科舉: 進士(籠統) (1019)
x6,y2,5130,-80,劉氏(王贄妻),劉氏(王贄妻) (5130) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,30552,20,蕭迅,蕭迅 (30552) - Son-in-law,,0,,,,
x4,y1,30551,40,王儀,王儀 (30551) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,7378,40,王億,王億 (7378) - Second son,,0,,,,
x7,y1,1769,40,王球,王球 (1769) - Grandson,,2,宋,0,0,
