group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,40427,-100,李齊,李齊 (40427) - Father,,0,,,,
x4,y3,40434,-40,党氏(李齊妻),党氏(李齊妻) (40434) - Mother,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,40437,-20,姚氏(李齊妻),姚氏(李齊妻) (40437) - Stepmother,,0,,,,
x7,y3,40439,-20,劉氏(李齊妻),劉氏(李齊妻) (40439) - Stepmother,,0,,,,
x8,y3,40430,-20,周氏(李齊妻),周氏(李齊妻) (40430) - Nominal mother,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1006,100,李周,李周 (1006) - Ego,entry,10,宋,,,科舉: 進士(籠統)
x6,y2,40441,-80,党氏(李周妻),党氏(李周妻) (40441) - Wife,,0,,,,
x7,y2,40446,-80,詹氏(李周妻),詹氏(李周妻) (40446) - Wife,,0,,,,
x8,y2,40449,-80,郭氏(李周妻),郭氏(李周妻) (40449) - Wife,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,1885,20,王田,王田 (1885) - Son-in-law,,5,宋,991,1065,科舉: 進士(籠統)
x5,y1,,0,,,,0,,,,
x6,y1,26645,20,王仲儒,王仲儒 (26645) - Son-in-law,,0,,,,
x7,y1,,0,,,,0,,,,
x8,y1,,0,,,,0,,,,
