group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,3031,-100,戚同文(字),戚同文(字) (3031) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,15849,40,戚舜臣,戚舜臣 (15849) - Youngest son,,0,,,,
x4,y2,15848,-20,戚維,戚維 (15848) - Elder brother,,0,,,,
x5,y2,134,100,戚綸,戚綸 (134) - Ego,entry,6,宋,954,1021,科舉: 進士(籠統) (983)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,15850,40,戚舜舉,戚舜舉 (15850) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,15851,40,戚舜能,戚舜能 (15851) - Son,,0,,,,
x7,y1,15852,40,戚舜賓,戚舜賓 (15852) - Son,,0,,,,
