group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,3445,-40,高化,高化 (3445) - Grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,17380,-100,高惟慶,高惟慶 (17380) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x1,y2,36803,20,張紱,張紱 (36803) - First daughter's husband,,0,,,,
x2,y2,36802,40,高禮華,高禮華 (36802) - Fifth son,,0,,,,
x3,y2,36801,40,高冲華,高冲華 (36801) - Fourth son,,0,,,,
x4,y2,3949,-20,楊杲,楊杲 (3949) - Second wife's father,,0,,,,
x5,y2,924,100,高旦,高旦 (924) - Ego,entry,9,宋,1030,1086,科舉: 進士(籠統) (1053)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,36800,40,高省華,高省華 (36800) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,36789,40,高道華,高道華 (36789) - Second son,,0,,,,
x7,y1,17382,40,高茂華,高茂華 (17382) - Third son,,0,,,,
