group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,3380,-40,徐師回,徐師回 (3380) - Grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,755,-100,徐閎中,徐閎中 (755) - Father,,7,宋,0,0,
x5,y3,,0,,,,0,,,,
x6,y3,7246,-20,徐壽,徐壽 (7246) - Uncle (father's brother),,0,,,,
x1,y2,44321,-20,徐氏(祝磯妻),徐氏(祝磯妻) (44321) - Younger sister,,0,,,,
x2,y2,7200,-20,祝磯,祝磯 (7200) - Cousin's husband (father's brother's daughter's husband),,0,,,,
x3,y2,3378,-20,徐兢,徐兢 (3378) - Younger brother,,0,,,,
x4,y2,14342,-20,釋德正,釋德正 (14342) - Elder brother,,0,,,,
x5,y2,763,100,徐林,徐林 (763) - Ego,entry,9,宋,0,0,科舉: 進士(籠統) (1121)
x6,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,14344,40,徐葴,徐葴 (14344) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,18591,40,徐藏,徐藏 (18591) - Son,,0,,,,
