group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,20826,-100,邊蔚,邊蔚 (20826) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,20828,-20,邊玢,邊玢 (20828) - Younger brother,,0,,,,
x4,y2,20827,-20,邊玕,邊玕 (20827) - Elder brother,,0,,,,
x5,y2,1420,100,邊珝,邊珝 (1420) - Ego,entry,6,宋,917,983,科舉: 進士(籠統) (941)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,10265,40,邊倣,邊倣 (10265) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,20829,40,邊俊,邊俊 (20829) - Nephew (brother's son),,0,,,,
x7,y1,20830,40,邊倚,邊倚 (20830) - Nephew (brother's son),,0,,,,
