group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y3,,0,,,,0,,,,
x5,y3,1349,-100,馬亮,馬亮 (1349) - Father,,18,宋,959,1031,科舉: 進士(籠統) (983)
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1346,100,馬仲甫,馬仲甫 (1346) - Ego,entry,6,宋,0,0,科舉: 進士(籠統) (1027)
x6,y2,44581,-80,鍾離氏(馬仲甫妻),鍾離氏(馬仲甫妻) (44581) - Wife,,0,,,,
x7,y2,44582,-80,楊氏(馬仲甫妻),楊氏(馬仲甫妻) (44582) - Wife,,0,,,,
x4,y1,1343,40,馬瑊,馬瑊 (1343) - Son,,2,宋,0,0,
x5,y1,,0,,,,0,,,,
x6,y1,2121,40,馬,馬 (2121) - Son,,1,宋,0,0,
x7,y1,46102,40,馬珹,馬珹 (46102) - Son,,0,,,,
