group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,13024,-100,徐郃,徐郃 (13024) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,12995,60,黃庶,黃庶 (12995) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,775,-20,徐禋,徐禋 (775) - Younger cousin (paternal),,3,宋,0,0,恩蔭(籠統)
x2,y2,13030,-20,徐祕,徐祕 (13030) - Younger brother,,0,,,,
x3,y2,13028,-20,徐裕,徐裕 (13028) - Younger brother,,0,,,,
x4,y2,12994,-20,徐祐,徐祐 (12994) - Younger brother,,0,,,,
x5,y2,753,100,徐禧,徐禧 (753) - Ego,entry,16,宋,1043,1082,薦舉 (保任) (1070)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,751,40,徐倣,徐倣 (751) - Nephew (brother's son),,1,宋,0,0,
x2,y1,756,40,徐億,徐億 (756) - Nephew (brother's son),,1,宋,0,0,
x3,y1,13026,40,徐儼,徐儼 (13026) - Nephew (brother's son),,0,,,,
x4,y1,13031,40,徐似,徐似 (13031) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,13032,40,徐僮,徐僮 (13032) - Nephew (brother's son),,0,,,,
x7,y1,13033,40,徐僎,徐僎 (13033) - Nephew (brother's son),,0,,,,
x8,y1,8060,40,徐俯,徐俯 (8060) - Son,,0,,,,
x9,y1,747,40,徐玘,徐玘 (747) - Grandson,,1,宋,0,0,
