group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,705,-40,向敏中,向敏中 (705) - Great-great-grandfather,,53,宋,948,1019,科舉: 進士(籠統) (980)
x5,y4,,0,,,,0,,,,
x6,y4,7238,-40,向傳範,向傳範 (7238) - Great-grandfather,,0,,,,
x7,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,17294,-100,向宗明,向宗明 (17294) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,39618,-40,李氏(向宗明妻),李氏(向宗明妻) (39618) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x1,y2,3581,20,劉長福,劉長福 (3581) - First daughter's husband,,0,,,,
x2,y2,3593,40,劉荀,劉荀 (3593) - Granddaughter's husband,,0,,,,
x3,y2,17828,40,向涪,向涪 (17828) - Youngest son,,0,,,,
x4,y2,17828,40,向涪,向涪 (17828) - Fourth son,,0,,,,
x5,y2,715,100,向子諲,向子諲 (715) - Ego,entry,13,宋,1086,1153,恩蔭(籠統) (1100)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,37047,40,向洺,向洺 (37047) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,17827,40,向浯,向浯 (17827) - Second son,,0,,,,
x7,y1,17836,40,向澹,向澹 (17836) - Second son,,0,,,,
