group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,19150,-100,李遜,李遜 (19150) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,41030,-20,李柬之,李柬之 (41030) - Elder brother,,0,,,,
x4,y2,1086,-20,李肅之,李肅之 (1086) - Elder brother,,11,宋,1006,1089,恩蔭(籠統)
x5,y2,978,100,李承之,李承之 (978) - Ego,entry,6,宋,0,1091,科舉: 進士(籠統)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,3501,40,李孝稱,李孝稱 (3501) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3503,40,李孝壽,李孝壽 (3503) - Nephew (brother's son),,0,,,,
x7,y1,19149,40,李孝基,李孝基 (19149) - Nephew (brother's son),,0,,,,
