group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,8100,-100,呂夷簡,呂夷簡 (8100) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,1847,60,王拱辰,王拱辰 (1847) - Father-in-law (wife's father),,14,宋,1012,1085,科舉: 進士(籠統) (1030)
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,833,-20,胡宗愈,胡宗愈 (833) - Marriage relative,,10,宋,1029,1094,科舉: 進士(籠統) (1059)
x2,y2,832,-20,胡宗炎,胡宗炎 (832) - Marriage relative,,4,宋,0,0,科舉 (籠統) (1065)
x3,y2,664,-20,韓宗彥,韓宗彥 (664) - Marriage relative,,6,宋,0,0,科舉: 進士(籠統) (1042)
x4,y2,311,-20,張次山,張次山 (311) - Marriage relative,,4,宋,0,0,
x5,y2,1314,100,呂公著,呂公著 (1314) - Ego,entry,27,宋,1018,1089,科舉: 進士(籠統) (1042)
x6,y2,118916,-80,魯氏(呂公著妻),魯氏(呂公著妻) (118916) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,3648,40,呂希亞,呂希亞 (3648) - Nephew (brother's son),,0,,,,
x2,y1,1432,20,邵䶵,邵䶵 (1432) - Son-in-law,,4,宋,0,0,科舉: 進士(籠統) (1073)
x3,y1,7026,20,范祖禹,范祖禹 (7026) - Son-in-law,,0,,,,
x4,y1,26465,20,宋允,宋允 (26465) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,7052,40,呂希哲,呂希哲 (7052) - First son,,0,,,,
x7,y1,1305,40,呂希績,呂希績 (1305) - Second son,,5,宋,0,0,
x8,y1,1304,40,呂希純,呂希純 (1304) - Third son,,5,宋,0,0,科舉: 進士(籠統)
x9,y1,8099,40,呂好問,呂好問 (8099) - Grandson,,0,,,,
