group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,11850,-100,湯A,湯A (11850) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x2,y2,3822,40,湯淵,湯淵 (3822) - Grand-nephew (brother's grandson),,0,,,,
x3,y2,1588,40,湯沂,湯沂 (1588) - Grand-nephew (brother's grandson),,3,宋,0,0,
x4,y2,11849,-20,殷B,殷B (11849) - Lineal ancestor,,0,,,,
x5,y2,1591,100,湯東野,湯東野 (1591) - Ego,entry,7,宋,,1135,科舉: 進士(籠統) (1124)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,3819,40,湯頤年,湯頤年 (3819) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,11853,40,湯喬年,湯喬年 (11853) - Nephew (brother's son),,0,,,,
x7,y1,3821,40,湯泳,湯泳 (3821) - Grandson,,0,,,,
