group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,8049,-100,韓億,韓億 (8049) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x1,y2,657,-20,韓綜,韓綜 (657) - Elder brother,,14,宋,1009,1053,科舉: 進士(籠統) (1030)
x2,y2,636,-20,韓絳,韓絳 (636) - Elder brother,,16,宋,1012,1088,科舉: 進士(籠統) (1042)
x3,y2,593,-20,范雍,范雍 (593) - Second wife's father,,14,宋,979,1046,科舉: 正奏名進士 (1000)
x4,y2,3892,-20,祖士安,祖士安 (3892) - First wife's father,,0,,,,
x5,y2,649,100,韓繹,韓繹 (649) - Ego,entry,7,宋,0,0,
x6,y2,52508,-80,范氏(韓繹妻),范氏(韓繹妻) (52508) - Wife,,0,,,,
