group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,12630,-100,陳嘉謨,陳嘉謨 (12630) - Father,,0,,,,
x4,y3,47572,-100,陳嘉漢,陳嘉漢 (47572) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,1758,60,汪思溫,汪思溫 (1758) - Father-in-law (wife's father),,17,宋,1077,1157,科舉: 進士(籠統) (1112)
x7,y3,47573,-40,黃氏(陳嘉漢妻),黃氏(陳嘉漢妻) (47573) - Mother,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,63,100,陳膏,陳膏 (63) - Ego,entry,8,宋,0,0,科舉: 進士(籠統) (1115)
x6,y2,47574,-20,汪氏(陳膏妻),汪氏(陳膏妻) (47574) - First wife,,0,,,,
x7,y2,53888,-20,蔡氏(陳膏妻),蔡氏(陳膏妻) (53888) - Second wife,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,10239,40,陳居仁,陳居仁 (10239) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,15032,40,陳雃,陳雃 (15032) - Son,,0,,,,
x7,y1,,0,,,,0,,,,
