group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,17176,-100,馮俊,馮俊 (17176) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,17183,-20,馮頎,馮頎 (17183) - Lineal descendant,,0,,,,
x5,y2,606,100,馮拯,馮拯 (606) - Ego,entry,6,宋,958,1023,科舉: 進士(籠統) (978)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,17177,40,馮行己,馮行己 (17177) - Son,,0,,,,
x4,y1,17178,40,馮伸己,馮伸己 (17178) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,17179,40,馮維申,馮維申 (17179) - Grandson,,0,,,,
x7,y1,30566,40,馮維禹,馮維禹 (30566) - Grandson,,0,,,,
