group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,10686,-100,王登,王登 (10686) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,385775,-40,陳氏(王師心母),陳氏(王師心母) (385775) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,10695,40,王汾,王汾 (10695) - Sixth son,,0,,,,
x2,y2,385777,40,王淑,王淑 (385777) - Fifth son,,0,,,,
x3,y2,10695,40,王汾,王汾 (10695) - Fourth son,,0,,,,
x4,y2,10694,40,王注,王注 (10694) - Fourth son,,0,,,,
x5,y2,1872,100,王師心,王師心 (1872) - Ego,entry,24,宋,1097,1169,科舉: 進士(籠統) (1118)
x6,y2,385776,-80,曹氏(王師心妻),曹氏(王師心妻) (385776) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,10697,40,王淮,王淮 (10697) - Nephew (brother's son),,0,,,,
x2,y1,10691,40,王渙,王渙 (10691) - First son,,0,,,,
x3,y1,10692,40,王㳘,王㳘 (10692) - Second son,,0,,,,
x4,y1,437564,40,王渷,王渷 (437564) - Second son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,10693,40,王浤,王浤 (10693) - Third son,,0,,,,
x7,y1,21040,40,王楷,王楷 (21040) - Grandson,,0,,,,
x8,y1,385778,40,王柄,王柄 (385778) - Grandson,,0,,,,
x9,y1,385779,40,王杞,王杞 (385779) - Grandson,,0,,,,
