group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,20847,-100,邵餘,邵餘 (20847) - Father,,0,,,,
x4,y3,1437,-20,邵必,邵必 (1437) - Uncle (father's brother),,4,宋,,,科舉: 正奏名進士 (1038)
x5,y3,,0,,,,0,,,,
x6,y3,1438,-20,邵飾,邵飾 (1438) - Uncle (father's brother),,5,宋,986,1058,科舉: 進士(籠統) (1008)
x7,y3,42318,-40,劉氏(邵亢母),劉氏(邵亢母) (42318) - Mother,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1435,100,邵亢,邵亢 (1435) - Ego,entry,7,宋,1014,1074,科舉: 制舉 (籠統)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,778,20,許安世,許安世 (778) - Son-in-law,,3,宋,,1084,科舉: 正奏名進士 (1067)
x5,y1,,0,,,,0,,,,
x6,y1,20856,40,邵壎,邵壎 (20856) - First son,,0,,,,
x7,y1,1432,40,邵䶵,邵䶵 (1432) - Second son,,4,宋,0,0,科舉: 進士(籠統) (1073)
