group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,8049,-100,韓億,韓億 (8049) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,649,-20,韓繹,韓繹 (649) - Younger brother,,7,宋,0,0,
x2,y2,636,-20,韓絳,韓絳 (636) - Younger brother,,16,宋,1012,1088,科舉: 進士(籠統) (1042)
x3,y2,634,-20,韓縝,韓縝 (634) - Younger brother,,13,宋,1019,1097,科舉: 進士(籠統) (1042)
x4,y2,16869,-20,韓綱,韓綱 (16869) - Elder brother,,0,,,,
x5,y2,657,100,韓綜,韓綜 (657) - Ego,entry,14,宋,1009,1053,科舉: 進士(籠統) (1030)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,43393,20,韓氏(胥元衡妻),韓氏(胥元衡妻) (43393) - Daughter,,0,,,,
x2,y1,1220,20,劉攽,劉攽 (1220) - Son-in-law,,8,宋,,,科舉: 進士(籠統) (1046)
x3,y1,3032,20,錢長卿,錢長卿 (3032) - Son-in-law,,0,,,,
x4,y1,3374,20,胥元衡,胥元衡 (3374) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,3755,20,蘇注,蘇注 (3755) - Son-in-law,,0,,,,
x7,y1,663,40,韓宗道,韓宗道 (663) - First son,,6,宋,1027,1097,科舉: 進士(籠統) (1059)
x8,y1,661,40,韓宗良,韓宗良 (661) - Second son,,1,宋,0,0,
x9,y1,659,40,韓宗直,韓宗直 (659) - Third son,,5,宋,0,0,
