group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,,0,,,,0,,,,
x4,y4,16097,-40,姜昭範,姜昭範 (16097) - Great-great-grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,16098,-40,姜從簡,姜從簡 (16098) - Great-grandfather,,0,,,,
x7,y4,16099,-40,姜希顏,姜希顏 (16099) - Grandfather,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,3229,-100,姜筠,姜筠 (3229) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,21445,60,宋靖,宋靖 (21445) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,16096,-20,姜沼,姜沼 (16096) - 5th generation ancestor,,0,,,,
x4,y2,16104,-20,姜仲思,姜仲思 (16104) - Brother,,0,,,,
x5,y2,455,100,姜仲謙,姜仲謙 (455) - Ego,entry,9,宋,0,0,
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,456,40,姜詵,姜詵 (456) - Son,,10,宋,0,0,
x5,y1,,0,,,,0,,,,
x6,y1,16107,40,姜處度,姜處度 (16107) - Grandson,,0,,,,
x7,y1,,0,,,,0,,,,
