group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,7255,-40,胡㝝,胡㝝 (7255) - Grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,21619,60,丁寶臣,丁寶臣 (21619) - Father-in-law (wife's father),,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,8064,-20,胡宿,胡宿 (8064) - Uncle (father's brother),,0,,,,
x1,y2,830,-20,胡宗回,胡宗回 (830) - Younger brother,,4,宋,,1108,科舉: 進士(籠統) (1065)
x2,y2,832,-20,胡宗炎,胡宗炎 (832) - Elder brother,,4,宋,0,0,科舉 (籠統) (1065)
x3,y2,7060,-20,歐陽棐,歐陽棐 (7060) - Marriage relative,,0,,,,
x4,y2,1314,-20,呂公著,呂公著 (1314) - Marriage relative,,27,宋,1018,1089,科舉: 進士(籠統) (1042)
x5,y2,833,100,胡宗愈,胡宗愈 (833) - Ego,entry,10,宋,1029,1094,科舉: 進士(籠統) (1059)
x6,y2,43526,-80,丁氏(胡宗愈妻),丁氏(胡宗愈妻) (43526) - Wife,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,3401,40,胡端修,胡端修 (3401) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,7194,20,周鍔,周鍔 (7194) - Son-in-law,,0,,,,
