group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,15860,-100,賈汶,賈汶 (15860) - Father,,0,,,,
x4,y3,807,60,薛紳,薛紳 (807) - Father-in-law (wife's father),,3,宋,0,0,
x5,y3,,0,,,,0,,,,
x6,y3,809,60,薛顏,薛顏 (809) - Father-in-law (wife's father),,7,宋,953,1025,科舉: 正奏名諸科(不含明經、明法)
x7,y3,119343,-40,陳氏(賈黯母),陳氏(賈黯母) (119343) - Mother,,0,,,,
x8,y3,119449,-20,史氏(賈黯母),史氏(賈黯母) (119449) - Adoptive mother,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,11764,40,賈士彥,賈士彥 (11764) - Only surviving son,,0,,,,
x5,y2,449,100,賈黯,賈黯 (449) - Ego,entry,7,宋,,,科舉: 進士(籠統) (1046)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,3864,20,蔡旻,蔡旻 (3864) - Son-in-law,,0,,,,
x6,y1,,0,,,,0,,,,
x7,y1,,0,,,,0,,,,
x8,y1,,0,,,,0,,,,
