group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y2,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,19022,-20,黃維則,黃維則 (19022) - Clan nephew,,0,,,,
x5,y2,858,100,黃大名,黃大名 (858) - Ego,entry,7,宋,0,0,科舉: 進士(籠統) (1109)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x2,y1,19018,40,黃瑄,黃瑄 (19018) - Nephew (brother's son),,0,,,,
x3,y1,19019,40,黃謙,黃謙 (19019) - Nephew (brother's son),,0,,,,
x4,y1,19020,40,黃謐,黃謐 (19020) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,19034,40,黃古心,黃古心 (19034) - Great-grandson,,0,,,,
x7,y1,19035,40,黃古學,黃古學 (19035) - Great-grandson,,0,,,,
x8,y1,19036,40,黃奎,黃奎 (19036) - Great-grandson,,0,,,,
