group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,45062,-40,章炎,章炎 (45062) - Great-grandfather,,0,,,,
x4,y4,45067,-40,章佺,章佺 (45067) - Grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,1096,-40,李迪,李迪 (1096) - Maternal grandfather,,23,宋,971,1047,科舉: 正奏名進士 (1005)
x7,y4,45063,-40,陳氏(章炎妻),陳氏(章炎妻) (45063) - Great-grandmother,,0,,,,
x8,y4,45069,-40,楊氏(章佺妻),楊氏(章佺妻) (45069) - Grandmother,,0,,,,
x9,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,3191,-100,章俞,章俞 (3191) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,45073,-40,羅氏(章俞妻),羅氏(章俞妻) (45073) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,,0,,,,0,,,,
x2,y2,,0,,,,0,,,,
x3,y2,7291,40,柳瑊,柳瑊 (7291) - Granddaughter's husband,,0,,,,
x4,y2,12963,-20,章訢,章訢 (12963) - Elder brother,,0,,,,
x5,y2,333,100,章惇,章惇 (333) - Ego,entry,21,宋,1035,1105,科舉: 正奏名進士 (1059)
x6,y2,45075,-80,張氏(章惇妻),張氏(章惇妻) (45075) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,12964,40,章衡,章衡 (12964) - Nephew (brother's son),,0,,,,
x2,y1,48614,40,黃寔,黃寔 (48614) - Nephew (sister's son),,0,,,,
x3,y1,7148,40,章持,章持 (7148) - Son,,0,,,,
x4,y1,12969,40,章援,章援 (12969) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,14105,40,章擇,章擇 (14105) - Son,,0,,,,
x7,y1,233,20,張詢,張詢 (233) - Son-in-law,,4,宋,0,0,科舉: 進士(籠統) (1059)
x8,y1,334,40,章傑,章傑 (334) - Grandson,,7,宋,0,0,科舉: 正奏名進士 (1124)
x9,y1,335,40,章僅,章僅 (335) - Grandson,,1,宋,0,0,
