group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,22181,-100,王恩,王恩 (22181) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x2,y2,26397,20,陳宗望,陳宗望 (26397) - Third daughter's husband,,0,,,,
x3,y2,37564,20,陳晟,陳晟 (37564) - Second daughter's husband,,0,,,,
x4,y2,37563,20,路開,路開 (37563) - First daughter's husband,,0,,,,
x5,y2,1916,100,王惟正,王惟正 (1916) - Ego,entry,7,宋,972,1042,科舉: 正奏名諸科(不含明經、明法) (998)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,37560,40,王敏中,王敏中 (37560) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,37561,40,王執中,王執中 (37561) - Second son,,0,,,,
x7,y1,37562,40,王桑中,王桑中 (37562) - Third son,,0,,,,
