group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,17196,-100,趙英,趙英 (17196) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,363,100,趙開,趙開 (363) - Ego,entry,5,宋,1066,1141,科舉: 進士(籠統) (1100)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,17204,20,景大光,景大光 (17204) - Son-in-law,,0,,,,
x4,y1,17205,40,趙汴,趙汴 (17205) - Grandson,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,17206,40,趙栻,趙栻 (17206) - Grandson,,0,,,,
x7,y1,21247,40,趙楙,趙楙 (21247) - Grandson,,0,,,,
