group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,15590,-100,俞尚書,俞尚書 (15590) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,2087,-20,俞獻卿,俞獻卿 (2087) - Younger brother,,8,宋,970,1045,科舉: 正奏名進士 (999)
x5,y2,2088,100,俞獻可,俞獻可 (2088) - Ego,entry,6,宋,0,0,科舉: 正奏名進士 (989)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,2085,40,俞希孟,俞希孟 (2085) - Son,,1,宋,0,0,科舉: 正奏名進士 (1038)
x4,y1,15591,40,俞希甫,俞希甫 (15591) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,15592,40,俞希言,俞希言 (15592) - Son,,0,,,,
x7,y1,15595,40,俞正圖,俞正圖 (15595) - Great-grandson,,0,,,,
