group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,11624,-40,汪穀,汪穀 (11624) - Grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,11626,-100,汪槃,汪槃 (11626) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,40163,-40,王文麗,王文麗 (40163) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x2,y2,4176,-20,李演,李演 (4176) - Third wife's father,,0,,,,
x3,y2,3234,-20,蔣珍,蔣珍 (3234) - Second wife's father,,0,,,,
x4,y2,16387,-20,呂全,呂全 (16387) - First wife's father,,0,,,,
x5,y2,1755,100,汪愷,汪愷 (1755) - Ego,entry,9,宋,1071,1142,科舉: 進士(籠統) (1097)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,22085,40,汪亭舉,汪亭舉 (22085) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,15544,40,汪堯舉,汪堯舉 (15544) - First son,,0,,,,
x7,y1,15545,40,汪舜舉,汪舜舉 (15545) - Second son,,0,,,,
