group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,11782,-100,裴全福,裴全福 (11782) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1394,100,裴莊,裴莊 (1394) - Ego,entry,5,宋,,,科舉: 正奏名諸科(不含明經、明法)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,11783,40,裴奐,裴奐 (11783) - First son,,0,,,,
x4,y1,11784,40,裴稷,裴稷 (11784) - Second son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,11785,40,裴令孫,裴令孫 (11785) - Grandson,,0,,,,
x7,y1,121417,40,裴慶孫,裴慶孫 (121417) - Grandson,,0,,,,
