group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,22849,60,喻樗,喻樗 (22849) - Father-in-law (wife's father),,0,,,,
x6,y3,,0,,,,0,,,,
x3,y2,119783,-20,汪忂,汪忂 (119783) - Elder brother,,0,,,,
x4,y2,15621,-20,汪文和,汪文和 (15621) - Lineal ancestor,,0,,,,
x5,y2,1759,100,汪應辰,汪應辰 (1759) - Ego,entry,5,宋,1118,1176,科舉: 進士(籠統) (1135)
x6,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,3933,40,汪逵,汪逵 (3933) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,15687,40,汪伯時,汪伯時 (15687) - Son,,0,,,,
