group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,3842,-100,刁衎,刁衎 (3842) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,,0,,,,0,,,,
x2,y2,11942,40,刁紡,刁紡 (11942) - Fourth son,,0,,,,
x3,y2,11926,-20,刁渭,刁渭 (11926) - Younger brother,,0,,,,
x4,y2,3844,-20,刁湜,刁湜 (3844) - Younger brother,,0,,,,
x5,y2,1634,100,刁湛,刁湛 (1634) - Ego,entry,17,宋,971,1049,科舉: 進士(籠統) (1000)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,43387,20,刁氏(胥偃妻),刁氏(胥偃妻) (43387) - Daughter,,0,,,,
x2,y1,3845,40,刁綬,刁綬 (3845) - Nephew (brother's son),,0,,,,
x3,y1,3846,40,刁維,刁維 (3846) - Nephew (brother's son),,0,,,,
x4,y1,7353,40,刁絪,刁絪 (7353) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,34130,40,刁綈,刁綈 (34130) - Son,,0,,,,
x7,y1,3549,20,李宥,李宥 (3549) - Son-in-law,,0,,,,
x8,y1,7116,20,胥偃,胥偃 (7116) - Son-in-law,,0,,,,
x9,y1,11791,20,孫錫,孫錫 (11791) - Son-in-law,,0,,,,
