group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y4,,0,,,,0,,,,
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,3762,-40,蘇洵,蘇洵 (3762) - Grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x7,y4,,0,,,,0,,,,
x8,y4,,0,,,,0,,,,
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,1493,-100,蘇轍,蘇轍 (1493) - Father,,28,宋,1039,1112,科舉: 進士(籠統) (1057)
x5,y3,,0,,,,0,,,,
x6,y3,3767,-20,蘇軾,蘇軾 (3767) - Uncle (father's elder brother),,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x1,y2,28512,-20,蘇鎮,蘇鎮 (28512) - 6th generation descendant,,0,,,,
x2,y2,19175,-20,蘇适,蘇适 (19175) - Younger brother,,0,,,,
x3,y2,1142,-20,梁子美,梁子美 (1142) - Second wife's father,,3,宋,0,0,
x4,y2,3438,-20,孔武仲,孔武仲 (3438) - First wife's father,,0,,,,
x5,y2,1491,100,蘇遲,蘇遲 (1491) - Ego,entry,18,宋,0,1155,薦舉 (保任)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,1507,40,蘇策,蘇策 (1507) - Son,,2,宋,0,0,恩蔭(籠統)
x4,y1,19177,40,蘇簡,蘇簡 (19177) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,1496,40,蘇籀,蘇籀 (1496) - First son,,3,宋,1091,1164,恩蔭(籠統)
x7,y1,19178,40,蘇諤,蘇諤 (19178) - Grandson,,0,,,,
x8,y1,437518,40,蘇鬱,蘇鬱 (437518) - Great-grandson,,0,,,,
