group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y2,,0,,,,0,,,,
x4,y2,4169,-20,雷A,雷A (4169) - Lineal descendant,,0,,,,
x5,y2,967,100,雷德驤,雷德驤 (967) - Ego,entry,6,宋,918,992,科舉: 進士(籠統) (953)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x3,y1,968,40,雷有終,雷有終 (968) - Son,,7,宋,947,1005,恩蔭(籠統)
x4,y1,19523,40,雷有鄰,雷有鄰 (19523) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,1079,20,李士衡,李士衡 (1079) - Son-in-law,,8,宋,959,1032,科舉: 進士(籠統) (983)
x7,y1,965,40,雷簡夫,雷簡夫 (965) - Grandson,,3,宋,0,0,薦舉 (保任) (1040)
x8,y1,19525,40,雷宋臣,雷宋臣 (19525) - Great-great-grandson,,0,,,,
