group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,12344,-100,彭應求,彭應求 (12344) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,12345,60,晏容,晏容 (12345) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1401,100,彭思永,彭思永 (1401) - Ego,entry,6,宋,1000,1070,科舉: 進士(籠統) (1027)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,1620,20,田祐,田祐 (1620) - Son-in-law,,1,宋,0,0,
x4,y1,3105,20,程頤,程頤 (3105) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,13126,40,彭衛,彭衛 (13126) - First son,,0,,,,
x7,y1,13127,40,彭衍,彭衍 (13127) - Second son,,0,,,,
