group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,19325,-100,范忠恕,范忠恕 (19325) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,571,100,范祥,范祥 (571) - Ego,entry,5,宋,0,1060,科舉: 進士(籠統)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,591,40,范育,范育 (591) - Son,,2,宋,0,0,科舉: 正奏名進士
x4,y1,19326,40,范褒,范褒 (19326) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,19331,40,范袞,范袞 (19331) - Son,,0,,,,
x7,y1,119657,40,范景,范景 (119657) - First son,,0,,,,
