group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y2,,0,,,,0,,,,
x2,y2,11481,40,林方,林方 (11481) - Granddaughter's husband,,0,,,,
x3,y2,11482,-20,王晞韓,王晞韓 (11482) - Elder cousin (paternal),,0,,,,
x4,y2,25839,-20,王保隆,王保隆 (25839) - 6th generation ancestor,,0,,,,
x5,y2,1813,100,王晞亮,王晞亮 (1813) - Ego,entry,12,宋,,,學校: 上舍及第 (1131)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x1,y1,12494,40,王栐,王栐 (12494) - Nephew (brother's son),,0,,,,
x2,y1,12564,40,王宗烈,王宗烈 (12564) - Nephew (brother's son),,0,,,,
x3,y1,22221,40,王桂,王桂 (22221) - Son,,0,,,,
x4,y1,137375,40,王節,王節 (137375) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,12802,40,王彥大,王彥大 (12802) - Grandson,,0,,,,
x7,y1,136440,40,王民望,王民望 (136440) - Grandson,,0,,,,
x8,y1,12544,40,王彥廣,王彥廣 (12544) - Great-grandson,,0,,,,
x9,y1,12648,40,王太冲,王太冲 (12648) - Great-grandson,,0,,,,
