group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y3,,0,,,,0,,,,
x5,y3,20900,-100,沈升,沈升 (20900) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1454,100,沈倫,沈倫 (1454) - Ego,entry,6,宋,909,987,薦舉 (保任) (954)
x6,y2,39896,-80,田氏(沈倫妻),田氏(沈倫妻) (39896) - Wife,,0,,,,
x7,y2,119348,-80,閻氏(沈倫妻),閻氏(沈倫妻) (119348) - Wife,,0,,,,
x4,y1,1446,40,沈繼宗,沈繼宗 (1446) - Son,,10,宋,958,1012,恩蔭(籠統)
x5,y1,,0,,,,0,,,,
x6,y1,20887,40,沈元吉,沈元吉 (20887) - Son,,0,,,,
x7,y1,20890,40,沈氏(趙恆妃),沈氏(趙恆妃) (20890) - Granddaughter,,0,,,,
