group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,21340,-100,孫遂良,孫遂良 (21340) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x2,y2,,0,,,,0,,,,
x3,y2,21348,40,孫遇,孫遇 (21348) - Fifth son,,0,,,,
x4,y2,21349,40,孫适,孫适 (21349) - Fourth son,,0,,,,
x5,y2,1531,100,孫抗,孫抗 (1531) - Ego,entry,10,宋,998,1051,科舉: 特奏名進士、特奏名諸科 、大挑 (1038)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x9,y2,,0,,,,0,,,,
x2,y1,1527,40,孫迥,孫迥 (1527) - Nephew (brother's son),,1,宋,0,0,
x3,y1,21344,40,孫逖,孫逖 (21344) - Nephew (brother's son),,0,,,,
x4,y1,3269,20,鄭景平,鄭景平 (3269) - Son-in-law,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,12314,20,李簡夫,李簡夫 (12314) - Son-in-law,,0,,,,
x7,y1,21345,40,孫適,孫適 (21345) - First son,,0,,,,
x8,y1,21346,40,孫邈,孫邈 (21346) - Second son,,0,,,,
x9,y1,21347,40,孫迪,孫迪 (21347) - Third son,,0,,,,
