group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y4,,0,,,,0,,,,
x3,y4,,0,,,,0,,,,
x4,y4,,0,,,,0,,,,
x5,y4,38805,-40,王賁,王賁 (38805) - Grandfather,,0,,,,
x6,y4,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,21957,-100,王仲華,王仲華 (21957) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x2,y2,225,20,張瓌,張瓌 (225) - Second daughter's husband,,5,宋,,,科舉: 正奏名進士 (1024)
x3,y2,13683,20,張懷玉,張懷玉 (13683) - First daughter's husband,,0,,,,
x4,y2,3056,40,陳執禮,陳執禮 (3056) - Granddaughter's husband,,0,,,,
x5,y2,1768,100,王欽若,王欽若 (1768) - Ego,entry,8,宋,962,1025,科舉: 進士(籠統) (992)
x6,y2,119415,-80,李氏(王欽若妻),李氏(王欽若妻) (119415) - Wife,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,37406,40,王從益,王從益 (37406) - Second son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,22256,40,王慶之,王慶之 (22256) - Third son,,0,,,,
