group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,8145,-100,王舉正,王舉正 (8145) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,14618,60,趙從恪,趙從恪 (14618) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x2,y2,3782,40,孫竣,孫竣 (3782) - Granddaughter's husband,,0,,,,
x3,y2,498,40,周紳,周紳 (498) - Granddaughter's husband,,2,宋,0,0,科舉: 進士(籠統) (1076)
x4,y2,1850,40,王良存,王良存 (1850) - Grand-nephew (brother's grandson),,1,宋,0,0,
x5,y2,1933,100,王說,王說 (1933) - Ego,entry,9,宋,1028,1101,科舉: 進士(籠統)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,2129,40,王珍,王珍 (2129) - Nephew (brother's son),,1,宋,0,0,
x4,y1,1535,20,孫覽,孫覽 (1535) - Son-in-law,,6,宋,1043,1101,科舉: 正奏名進士 (1065)
x5,y1,,0,,,,0,,,,
x6,y1,1931,40,王瑜,王瑜 (1931) - First son,,2,宋,0,0,
x7,y1,1898,40,王琮,王琮 (1898) - Second son,,2,宋,0,1154,科舉: 進士(籠統)
