group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x2,y2,18709,-20,許君輔,許君輔 (18709) - 11th generation descendant,,0,,,,
x3,y2,18708,-20,許宣,許宣 (18708) - 8th generation descendant,,0,,,,
x4,y2,18707,-20,許騫,許騫 (18707) - 8th generation descendant,,0,,,,
x5,y2,787,100,許申,許申 (787) - Ego,entry,9,宋,0,0,科舉制舉: 賢良方正科 (1009)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x8,y2,,0,,,,0,,,,
x2,y1,18697,40,許因,許因 (18697) - Son,,0,,,,
x3,y1,18698,40,許聞一,許聞一 (18698) - Grandson,,0,,,,
x4,y1,25912,40,許F,許F (25912) - Grandson,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,18699,40,許弁,許弁 (18699) - Great-grandson,,0,,,,
x7,y1,18700,40,許居仁,許居仁 (18700) - Great-great-grandson,,0,,,,
x8,y1,18701,40,許居安,許居安 (18701) - Great-great-grandson,,0,,,,
