group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y3,,0,,,,0,,,,
x4,y3,12232,-100,劉琠,劉琠 (12232) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,24249,60,陳J,陳J (24249) - Father-in-law (wife's father),,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,1209,40,劉立德,劉立德 (1209) - Fifth son,,2,宋,0,0,科舉: 進士(籠統) (1019)
x4,y2,1208,40,劉立禮,劉立禮 (1208) - Fourth son,,2,宋,0,0,科舉: 正奏名進士 (1024)
x5,y2,1226,100,劉式,劉式 (1226) - Ego,entry,8,宋,949,997,科舉: 正奏名諸科(不含明經、明法)
x6,y2,51688,-80,陳氏(劉式妻),陳氏(劉式妻) (51688) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,13242,40,劉立本,劉立本 (13242) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,13243,40,劉立言,劉立言 (13243) - Second son,,0,,,,
x7,y1,1207,40,劉立之,劉立之 (1207) - Third son,,9,宋,,,科舉: 進士(籠統) (1008)
