group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,17221,-100,尹廷勛,尹廷勛 (17221) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,119982,-100,尹延勛,尹延勛 (119982) - Father,,0,,,,
x1,y2,22762,40,尹宗輿,尹宗輿 (22762) - Great-grand-nephew,,0,,,,
x2,y2,22761,40,尹元輿,尹元輿 (22761) - Grand-nephew (brother's grandson),,0,,,,
x3,y2,40215,-20,尹氏(趙炅妻),尹氏(趙炅妻) (40215) - Younger sister,,0,,,,
x4,y2,22759,-20,尹崇珪,尹崇珪 (22759) - Younger brother,,0,,,,
x5,y2,2075,100,尹崇珂,尹崇珂 (2075) - Ego,entry,8,宋,,,
x6,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,22757,40,尹昭吉,尹昭吉 (22757) - First son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,22758,40,尹昭輯,尹昭輯 (22758) - Second son,,0,,,,
