group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x3,y4,20994,-40,孫吉甫,孫吉甫 (20994) - Great-grandfather,,0,,,,
x4,y4,20995,-40,孫珦,孫珦 (20995) - Grandfather,,0,,,,
x5,y4,,0,,,,0,,,,
x6,y4,45097,-40,張氏(孫吉甫妻),張氏(孫吉甫妻) (45097) - Great-grandmother,,0,,,,
x7,y4,45099,-40,張氏(孫珦妻),張氏(孫珦妻) (45099) - Grandmother,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,20996,-100,孫擇,孫擇 (20996) - Father,,0,,,,
x5,y3,,0,,,,0,,,,
x6,y3,45101,-40,李氏(孫擇妻),李氏(孫擇妻) (45101) - Mother,,0,,,,
x7,y3,,0,,,,0,,,,
x3,y2,,0,,,,0,,,,
x4,y2,,0,,,,0,,,,
x5,y2,1519,100,孫近,孫近 (1519) - Ego,entry,8,宋,0,0,科舉: 詞科 (1106)
x6,y2,45103,-80,鮑氏(孫近妻),鮑氏(孫近妻) (45103) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,,0,,,,0,,,,
x5,y1,1546,40,孫大雅,孫大雅 (1546) - Son,,2,宋,0,0,
x6,y1,,0,,,,0,,,,
x7,y1,,0,,,,0,,,,
