group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y3,,0,,,,0,,,,
x5,y3,19337,-100,包令儀,包令儀 (19337) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x4,y2,19336,40,包綬,包綬 (19336) - Youngest son,,0,,,,
x5,y2,1411,100,包拯,包拯 (1411) - Ego,entry,6,宋,999,1062,科舉: 進士(籠統) (1027)
x6,y2,39278,-80,董氏（包拯妻）,董氏（包拯妻） (39278) - Wife,,0,,,,
x7,y2,,0,,,,0,,,,
x4,y1,19335,40,包繶,包繶 (19335) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,39296,40,包綖,包綖 (39296) - Son,,0,,,,
x7,y1,10768,40,包莘,包莘 (10768) - Great-grandson,,0,,,,
