group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y2,19705,-20,曾善,曾善 (19705) - Clan 5th-gen descendant,,0,,,,
x2,y2,19704,-20,曾享孚,曾享孚 (19704) - Clan 5th-gen descendant,,0,,,,
x3,y2,19700,40,曾植,曾植 (19700) - Great-grand-nephew,,0,,,,
x4,y2,19706,-20,曾旺,曾旺 (19706) - Clan grandson,,0,,,,
x5,y2,1705,100,曾伉,曾伉 (1705) - Ego,entry,7,宋,0,0,科舉: 進士(籠統) (1053)
x6,y2,,0,,,,0,,,,
x7,y2,,0,,,,0,,,,
x1,y1,,0,,,,0,,,,
x2,y1,,0,,,,0,,,,
x3,y1,,0,,,,0,,,,
x4,y1,12769,40,曾晏,曾晏 (12769) - Son,,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,12771,40,曾夢傅,曾夢傅 (12771) - Great-great-grandson,,0,,,,
x7,y1,12809,40,曾丙孫,曾丙孫 (12809) - Great-great-grandson,,0,,,,
