group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,4084,-100,顏長民,顏長民 (4084) - Father,,0,,,,
x1,y2,4089,-20,顏復,顏復 (4089) - Clan junior,,0,,,,
x2,y2,4085,-20,顏志立,顏志立 (4085) - Clan junior,,0,,,,
x3,y2,4110,40,顏儼,顏儼 (4110) - Grand-nephew (brother's grandson),,0,,,,
x4,y2,4083,-20,顏安時,顏安時 (4083) - Clan relative,,0,,,,
x5,y2,2065,100,顏采,顏采 (2065) - Ego,entry,12,宋,0,0,科舉: 進士(籠統) (1115)
